Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973101,گرگان -کردکوي (قديم ),1396/12/24 00:00:00,1396/12/25 00:00:00,5014,4912,78,9,7,8,83.0,1054.0,1283.0,11.0,5014.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/25 00:00:00,1396/12/26 00:00:00,3954,3837,91,12,7,7,82.0,760.0,725.0,8.0,3954.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/26 00:00:00,1396/12/27 00:00:00,3454,3367,76,6,3,2,79.0,534.0,505.0,8.0,3454.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/27 00:00:00,1396/12/28 00:00:00,3611,3520,78,11,0,2,86.0,1066.0,581.0,7.0,3611.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/28 00:00:00,1396/12/29 00:00:00,4071,3974,76,11,5,5,86.0,1150.0,733.0,6.0,4073.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/29 00:00:00,1397/01/01 00:00:00,4116,4084,21,4,2,5,87.0,1204.0,726.0,6.0,4116.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/01 00:00:00,1395/12/02 00:00:00,3180,3054,98,17,2,9,85.28,830.0,426.0,5.0,3180.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/02 00:00:00,1395/12/03 00:00:00,3405,3249,123,21,7,5,85.31,939.0,491.0,7.0,3405.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/03 00:00:00,1395/12/04 00:00:00,3360,3197,131,18,6,8,85.72,958.0,443.0,9.0,3360.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/04 00:00:00,1395/12/05 00:00:00,3597,3413,148,19,6,11,85.59,967.0,570.0,10.0,3597.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/05 00:00:00,1395/12/06 00:00:00,4285,4126,131,12,8,8,83.78,998.0,872.0,20.0,4285.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/06 00:00:00,1395/12/07 00:00:00,3718,3575,116,15,5,7,83.57,840.0,680.0,17.0,3718.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/07 00:00:00,1395/12/08 00:00:00,3423,3245,152,16,3,7,86.13,1003.0,465.0,16.0,3430.0,1440.0
