Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/17 00:00:00,1396/01/18 00:00:00,5772,2629,1556,771,156,660,55.97,29.0,1305.0,14.0,5772.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/18 00:00:00,1396/01/19 00:00:00,4334,2383,797,548,104,502,58.5,45.0,830.0,22.0,4334.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/19 00:00:00,1396/01/20 00:00:00,5541,2372,1578,778,151,662,56.59,56.0,1281.0,16.0,5643.0,1420.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/20 00:00:00,1396/01/21 00:00:00,6102,2365,1831,1012,171,723,55.57,45.0,1432.0,20.0,6102.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/21 00:00:00,1396/01/21 23:10:00,5801,2397,1654,891,130,729,55.55,30.0,1378.0,15.0,5906.0,1390.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/22 00:25:00,1396/01/23 00:00:00,5507,2432,1548,745,144,638,56.29,35.0,1218.0,12.0,5554.0,1415.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/23 00:00:00,1396/01/24 00:00:00,5955,2676,1637,754,166,722,54.74,22.0,1476.0,21.0,5966.0,1435.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/24 00:00:00,1396/01/25 00:00:00,5816,2592,1631,726,151,716,55.25,21.0,1410.0,12.0,5924.0,1395.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/25 00:00:00,1396/01/26 00:00:00,4572,2342,805,586,190,649,57.97,39.0,903.0,17.0,4587.0,1435.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/26 00:00:00,1396/01/27 00:00:00,5771,2252,1680,799,169,871,54.5,28.0,1315.0,20.0,5781.0,1435.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/27 00:00:00,1396/01/28 00:00:00,5945,2196,1821,977,150,801,53.76,19.0,1375.0,16.0,5945.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/28 00:00:00,1396/01/29 00:00:00,6286,2383,1833,982,191,897,54.47,19.0,1455.0,18.0,6286.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/29 00:00:00,1396/01/30 00:00:00,6282,2370,1800,971,183,958,54.39,28.0,1428.0,20.0,6282.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/30 00:00:00,1396/01/31 00:00:00,6564,2699,1846,965,179,875,54.62,37.0,1652.0,20.0,6564.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/01/31 00:00:00,1396/02/01 00:00:00,6198,2583,1682,933,136,864,55.21,29.0,1453.0,9.0,6198.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/01 00:00:00,1395/01/01 18:45:00,1503,1334,110,50,9,0,70.01,54.0,200.0,20.0,,945.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/02 03:30:00,1395/01/03 00:00:00,4174,3873,175,104,14,8,65.11,43.0,867.0,11.0,,1110.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/03 00:00:00,1395/01/03 22:00:00,3804,3402,227,134,38,3,65.86,49.0,668.0,29.0,,1215.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/04 00:00:00,1395/01/05 00:00:00,4488,3867,342,196,76,7,67.72,92.0,821.0,38.0,,1395.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/05 00:00:00,1395/01/06 00:00:00,3564,2997,302,174,82,9,66.38,65.0,573.0,30.0,,1290.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/06 00:00:00,1395/01/07 00:00:00,4452,3812,309,220,82,29,65.72,77.0,810.0,55.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/07 00:00:00,1395/01/08 00:00:00,5110,3935,506,339,238,92,63.54,78.0,971.0,60.0,,1335.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/08 00:00:00,1395/01/09 00:00:00,4443,3064,575,414,273,117,61.38,38.0,686.0,52.0,,1305.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/09 00:00:00,1395/01/10 00:00:00,4610,3016,685,416,296,197,60.65,69.0,690.0,87.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/10 00:00:00,1395/01/11 00:00:00,4166,2742,584,424,229,187,61.57,45.0,651.0,51.0,,1320.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/11 00:00:00,1395/01/12 00:00:00,4227,2900,568,433,244,82,63.3,61.0,659.0,60.0,,1410.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/12 00:00:00,1395/01/13 00:00:00,3249,2457,352,253,141,46,63.18,44.0,323.0,52.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/13 00:00:00,1395/01/14 00:00:00,2593,2348,140,90,15,0,63.04,32.0,360.0,30.0,,1410.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/14 00:00:00,1395/01/15 00:00:00,3236,2147,570,308,182,29,66.46,78.0,398.0,56.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/15 00:00:00,1395/01/16 00:00:00,4611,2057,1200,710,354,290,59.08,30.0,630.0,39.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/16 00:00:00,1395/01/17 00:00:00,4726,2023,1361,759,357,226,59.05,29.0,672.0,57.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/17 00:00:00,1395/01/18 00:00:00,5240,2136,1462,925,443,274,59.22,38.0,784.0,51.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/18 00:00:00,1395/01/19 00:00:00,5275,2101,1429,941,460,344,58.9,44.0,783.0,58.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/19 00:00:00,1395/01/20 00:00:00,5158,2258,1376,726,544,254,58.78,57.0,810.0,41.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/20 00:00:00,1395/01/21 00:00:00,4085,2178,628,605,456,218,61.79,45.0,523.0,44.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/21 00:00:00,1395/01/22 00:00:00,5230,2023,1476,845,463,423,58.9,49.0,801.0,45.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/22 00:00:00,1395/01/23 00:00:00,5512,1996,1613,1024,444,435,58.77,35.0,832.0,57.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/23 00:00:00,1395/01/24 00:00:00,5548,1990,1633,1007,496,422,56.48,25.0,830.0,58.0,,1425.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/24 00:00:00,1395/01/25 00:00:00,4949,1780,1400,910,513,346,57.11,24.0,754.0,33.0,,1245.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/25 00:00:00,1395/01/26 00:00:00,5922,2280,1619,945,804,274,56.53,28.0,885.0,49.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/26 00:00:00,1395/01/27 00:00:00,5283,2225,1342,770,557,389,57.65,36.0,783.0,35.0,,1395.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/27 00:00:00,1395/01/28 00:00:00,3484,1747,525,501,377,334,60.33,26.0,390.0,42.0,,1410.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/28 00:00:00,1395/01/29 00:00:00,4802,1925,1283,664,479,451,56.9,29.0,659.0,31.0,,1335.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/29 00:00:00,1395/01/30 00:00:00,5835,2176,1657,971,578,453,56.28,39.0,853.0,37.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/30 00:00:00,1395/01/31 00:00:00,5781,2171,1604,1028,624,354,57.61,33.0,863.0,38.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/01/31 00:00:00,1395/02/01 00:00:00,5967,2168,1663,1070,596,470,57.07,46.0,936.0,56.0,,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/12/01 00:00:00,1395/12/02 00:00:00,2731,978,688,467,82,516,57.67,27.0,310.0,36.0,2974.0,1320.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/12/02 00:00:00,1395/12/03 00:00:00,4756,1652,1331,784,152,837,56.08,41.0,838.0,38.0,4756.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1395/12/03 00:00:00,1395/12/04 00:00:00,5652,1936,1592,920,149,1055,55.14,32.0,1175.0,31.0,5652.0,1440.0
